epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,11555.1,1.7018,1.14527,1.8138,0.79907,0.76093,0.81793,0.45106,1.97837,1.03025,2.07554,0.000512345,0.000512345,0.000512345
160,11627.8,1.70764,1.14644,1.82252,0.80774,0.75617,0.82004,0.45292,1.97776,1.02989,2.07241,0.000507651,0.000507651,0.000507651
161,11700.6,1.71703,1.15716,1.82977,0.80566,0.76343,0.82194,0.45358,1.98682,1.02536,2.08188,0.000502962,0.000502962,0.000502962
162,11773.5,1.69821,1.1534,1.82406,0.81651,0.7454,0.8185,0.44983,1.99271,1.02542,2.08826,0.000498278,0.000498278,0.000498278
163,11845.9,1.69222,1.13974,1.81088,0.80672,0.75193,0.81623,0.44926,1.99088,1.0259,2.08407,0.0004936,0.0004936,0.0004936
164,11918.7,1.702,1.15194,1.81637,0.80241,0.75574,0.81345,0.44829,1.99682,1.02579,2.09082,0.000488928,0.000488928,0.000488928
165,11991.3,1.67305,1.1344,1.80214,0.78234,0.76574,0.81155,0.44682,1.99976,1.02581,2.0971,0.000484263,0.000484263,0.000484263
166,12064,1.67641,1.12266,1.80087,0.76824,0.77653,0.81275,0.44597,2.00862,1.02719,2.10657,0.000479604,0.000479604,0.000479604
167,12136.5,1.70061,1.12538,1.82215,0.76622,0.77137,0.81053,0.44633,2.00777,1.02914,2.10674,0.000474954,0.000474954,0.000474954
168,12209.1,1.65431,1.1129,1.79055,0.7894,0.75228,0.81177,0.44699,2.01102,1.02663,2.10879,0.000470312,0.000470312,0.000470312
169,12281.9,1.66904,1.11652,1.78791,0.78843,0.7626,0.80955,0.44697,2.00723,1.03254,2.10385,0.000465678,0.000465678,0.000465678
170,12354.8,1.66371,1.1337,1.79129,0.81384,0.7429,0.8125,0.44543,2.0099,1.03681,2.1053,0.000461054,0.000461054,0.000461054
171,12427.4,1.66979,1.09523,1.78687,0.80655,0.74564,0.81175,0.44677,2.00849,1.03854,2.10571,0.00045644,0.00045644,0.00045644
172,12499.9,1.67428,1.10911,1.79574,0.8064,0.74277,0.80959,0.44682,2.00861,1.03707,2.10901,0.000451836,0.000451836,0.000451836
173,12572.4,1.67646,1.11993,1.8007,0.78827,0.76617,0.81151,0.44707,2.01154,1.03568,2.11153,0.000447242,0.000447242,0.000447242
174,12645.1,1.66524,1.11407,1.78248,0.7837,0.76784,0.8094,0.44452,2.01296,1.03581,2.11316,0.00044266,0.00044266,0.00044266
175,12718,1.68664,1.12193,1.80234,0.79046,0.75792,0.80965,0.44246,2.01657,1.03091,2.11554,0.00043809,0.00043809,0.00043809
176,12790.7,1.66585,1.09426,1.79219,0.78937,0.76499,0.8107,0.44109,2.01959,1.02897,2.11846,0.000433531,0.000433531,0.000433531
177,12863.4,1.66907,1.09957,1.78351,0.78224,0.77683,0.8114,0.4399,2.02416,1.02557,2.12241,0.000428986,0.000428986,0.000428986
178,12936.5,1.64783,1.10208,1.77756,0.79168,0.76845,0.81112,0.44184,2.02314,1.01726,2.12366,0.000424454,0.000424454,0.000424454
179,13009.6,1.63889,1.0736,1.77082,0.80464,0.76788,0.81495,0.44051,2.0243,1.0175,2.12554,0.000419936,0.000419936,0.000419936
