epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,2540.32,1.13067,0.66564,1.20387,0.75705,0.73041,0.76372,0.40447,1.61162,1.05765,1.65228,0.000833194,0.000833194,0.000833194
87,2569.67,1.10692,0.64218,1.18893,0.77019,0.72938,0.778,0.40535,1.62245,1.07201,1.68584,0.000829517,0.000829517,0.000829517
88,2599,1.13147,0.67351,1.21428,0.806,0.73239,0.77826,0.41155,1.60752,1.04295,1.64998,0.000825808,0.000825808,0.000825808
89,2628.29,1.10385,0.64729,1.19427,0.77094,0.72762,0.76116,0.39491,1.64385,1.09117,1.68227,0.00082207,0.00082207,0.00082207
90,2657.76,1.09292,0.63322,1.17576,0.78191,0.72428,0.76904,0.41075,1.6256,1.05803,1.67681,0.000818301,0.000818301,0.000818301
91,2687.07,1.08285,0.64985,1.1762,0.79648,0.73099,0.77761,0.4161,1.62325,1.0244,1.67041,0.000814503,0.000814503,0.000814503
92,2716.36,1.09542,0.63424,1.18715,0.77367,0.75022,0.77369,0.41083,1.61317,1.02068,1.65343,0.000810677,0.000810677,0.000810677
93,2745.7,1.0686,0.62908,1.16004,0.78119,0.71955,0.76278,0.40484,1.63003,1.04477,1.68322,0.000806821,0.000806821,0.000806821
94,2774.88,1.06387,0.63927,1.16889,0.77996,0.73809,0.76711,0.40614,1.6358,1.03231,1.69555,0.000802938,0.000802938,0.000802938
95,2804.33,1.0528,0.59842,1.15099,0.77431,0.73416,0.76779,0.41021,1.63736,1.0448,1.6911,0.000799026,0.000799026,0.000799026
96,2833.59,1.03648,0.59508,1.14474,0.7969,0.7185,0.77062,0.4095,1.64282,1.06376,1.7025,0.000795088,0.000795088,0.000795088
97,2862.83,1.04407,0.6008,1.14576,0.78937,0.73883,0.77679,0.40605,1.65197,1.05224,1.71858,0.000791122,0.000791122,0.000791122
98,2892.17,1.02664,0.58879,1.13988,0.77927,0.74456,0.7708,0.40885,1.63918,1.03916,1.7273,0.00078713,0.00078713,0.00078713
99,2921.38,1.02547,0.58117,1.13917,0.80408,0.71877,0.76881,0.41232,1.62345,1.02808,1.68895,0.000783112,0.000783112,0.000783112
100,2950.93,1.03309,0.63768,1.14651,0.76609,0.74864,0.7668,0.4089,1.61525,1.03296,1.7106,0.000779069,0.000779069,0.000779069
101,2980.21,1.00544,0.57862,1.12293,0.76804,0.74387,0.76613,0.41012,1.63842,1.04369,1.69793,0.000775,0.000775,0.000775
102,3009.56,0.98731,0.55982,1.1182,0.77542,0.72412,0.7654,0.39932,1.64853,1.05419,1.72691,0.000770907,0.000770907,0.000770907
103,3038.85,1.02257,0.57767,1.12708,0.78763,0.73088,0.75996,0.40265,1.63046,1.05847,1.71333,0.000766789,0.000766789,0.000766789
104,3068.01,1.01417,0.55761,1.15438,0.77235,0.7402,0.76005,0.40693,1.62837,1.03069,1.70803,0.000762648,0.000762648,0.000762648
105,3097.57,0.99859,0.59654,1.12093,0.78162,0.74184,0.76863,0.40829,1.64699,1.00945,1.71997,0.000758483,0.000758483,0.000758483
106,3127.04,0.99839,0.57222,1.13257,0.82591,0.71609,0.76566,0.40803,1.64311,1.02478,1.72516,0.000754296,0.000754296,0.000754296
107,3156.35,0.96889,0.54788,1.10239,0.79162,0.73967,0.76667,0.40992,1.63909,1.02741,1.73152,0.000750086,0.000750086,0.000750086
108,3185.5,0.97136,0.55554,1.10306,0.77157,0.73489,0.7563,0.4013,1.63672,1.02856,1.73587,0.000745854,0.000745854,0.000745854
109,3214.85,0.95786,0.54542,1.09429,0.79955,0.72557,0.76753,0.40695,1.64096,1.02868,1.74332,0.000741601,0.000741601,0.000741601
110,3244.45,0.95044,0.53348,1.08906,0.77373,0.74553,0.7494,0.40056,1.64039,1.03977,1.75863,0.000737326,0.000737326,0.000737326
111,3273.81,0.95576,0.52425,1.09725,0.77321,0.74176,0.76638,0.40979,1.64058,1.02846,1.74425,0.000733031,0.000733031,0.000733031
112,3303.19,0.93257,0.51834,1.0812,0.77218,0.72852,0.75197,0.40022,1.66835,1.0478,1.77303,0.000728717,0.000728717,0.000728717
113,3332.45,0.93909,0.53671,1.09387,0.7552,0.74053,0.75436,0.40079,1.67498,1.0252,1.79752,0.000724382,0.000724382,0.000724382
114,3361.88,0.93754,0.5216,1.09048,0.76691,0.73104,0.76139,0.40249,1.66189,1.04039,1.7736,0.000720028,0.000720028,0.000720028
115,3391.24,0.93083,0.52528,1.08581,0.76613,0.73479,0.75816,0.40243,1.64908,1.04362,1.76928,0.000715656,0.000715656,0.000715656
116,3420.49,0.9312,0.50785,1.07559,0.74626,0.74736,0.7532,0.39996,1.65294,1.03796,1.77408,0.000711266,0.000711266,0.000711266
117,3449.76,0.9061,0.49975,1.06544,0.7553,0.75299,0.7626,0.4083,1.6299,1.03435,1.75635,0.000706857,0.000706857,0.000706857
118,3478.99,0.89333,0.49451,1.05355,0.75248,0.73743,0.74958,0.40461,1.62709,1.06312,1.74971,0.000702432,0.000702432,0.000702432
119,3508.23,0.8934,0.49239,1.05808,0.80012,0.72052,0.75659,0.40713,1.63618,1.0292,1.77255,0.00069799,0.00069799,0.00069799
120,3537.91,0.8984,0.51471,1.0622,0.76049,0.74764,0.76662,0.40989,1.63313,1.03474,1.76051,0.000693532,0.000693532,0.000693532
121,3567.25,0.87134,0.47895,1.04714,0.77048,0.74373,0.75543,0.39953,1.65254,1.06731,1.79094,0.000689058,0.000689058,0.000689058
122,3596.62,0.87036,0.47784,1.04863,0.79463,0.72862,0.75165,0.40152,1.64161,1.04864,1.79559,0.000684568,0.000684568,0.000684568
123,3625.89,0.87748,0.47988,1.0472,0.78044,0.7168,0.74607,0.40479,1.64625,1.0166,1.79319,0.000680064,0.000680064,0.000680064
124,3655.12,0.8688,0.49091,1.04932,0.76867,0.74027,0.75807,0.40734,1.6399,1.02012,1.78409,0.000675546,0.000675546,0.000675546
125,3684.75,0.86476,0.50463,1.0388,0.80066,0.72273,0.76511,0.41218,1.62658,1.01898,1.7643,0.000671014,0.000671014,0.000671014
126,3713.92,0.85897,0.4891,1.03948,0.80237,0.71971,0.76429,0.41,1.63644,1.02712,1.77771,0.000666469,0.000666469,0.000666469
127,3743.3,0.84919,0.47037,1.03113,0.79891,0.70475,0.75646,0.39955,1.65707,1.02472,1.79676,0.00066191,0.00066191,0.00066191
128,3772.62,0.84377,0.48026,1.0353,0.80216,0.73055,0.76961,0.41084,1.64743,0.98299,1.77798,0.00065734,0.00065734,0.00065734
129,3802.06,0.83767,0.52015,1.03379,0.77701,0.73219,0.76284,0.40774,1.64189,0.99001,1.79335,0.000652758,0.000652758,0.000652758
130,3831.36,0.82991,0.45656,1.02287,0.75881,0.73087,0.74669,0.40272,1.62104,1.01469,1.77283,0.000648164,0.000648164,0.000648164
131,3860.77,0.82492,0.4522,1.02382,0.76728,0.74208,0.75696,0.40783,1.62376,1.01714,1.77967,0.00064356,0.00064356,0.00064356
132,3889.94,0.84013,0.44561,1.05465,0.77124,0.73747,0.75426,0.40831,1.62985,1.01964,1.78927,0.000638946,0.000638946,0.000638946
133,3919.19,0.82807,0.44879,1.01996,0.77448,0.73458,0.75188,0.4031,1.64797,1.00714,1.80822,0.000634322,0.000634322,0.000634322
134,3948.56,0.81312,0.44636,1.0139,0.80607,0.70702,0.75563,0.40613,1.6536,1.00932,1.81224,0.000629688,0.000629688,0.000629688
135,3978.11,0.81771,0.43932,1.01356,0.78048,0.72676,0.7441,0.3987,1.66048,1.00981,1.81195,0.000625046,0.000625046,0.000625046
136,4007.44,0.81627,0.43663,1.01905,0.75946,0.74836,0.74304,0.40191,1.65326,1.0017,1.81496,0.000620396,0.000620396,0.000620396
137,4036.64,0.81093,0.4397,1.01261,0.74769,0.75409,0.74911,0.40089,1.66051,0.99539,1.82128,0.000615737,0.000615737,0.000615737
138,4065.97,0.81302,0.43652,1.01355,0.78566,0.71761,0.75007,0.40598,1.65149,0.99446,1.82096,0.000611072,0.000611072,0.000611072
139,4095.11,0.77855,0.42954,0.99462,0.77491,0.73474,0.74988,0.40763,1.64429,1.01183,1.8078,0.0006064,0.0006064,0.0006064
140,4124.58,0.78453,0.42087,1.00027,0.76488,0.73865,0.74863,0.40534,1.65791,1.01794,1.83456,0.000601722,0.000601722,0.000601722
141,4153.89,0.79317,0.42371,1.00584,0.74956,0.75218,0.74567,0.40596,1.63829,1.01931,1.80896,0.000597038,0.000597038,0.000597038
142,4183.16,0.78689,0.44086,0.99816,0.78329,0.73399,0.76002,0.41246,1.64102,0.99606,1.82844,0.000592349,0.000592349,0.000592349
143,4212.29,0.77373,0.41789,0.99202,0.80491,0.72321,0.75743,0.41014,1.64501,1.00197,1.8335,0.000587655,0.000587655,0.000587655
144,4241.47,0.77005,0.45023,0.99092,0.78252,0.75368,0.76208,0.41322,1.63671,0.97149,1.83233,0.000582957,0.000582957,0.000582957
145,4270.88,0.77707,0.4141,1.00149,0.79407,0.72133,0.75978,0.40772,1.66094,0.9799,1.84988,0.000578256,0.000578256,0.000578256
146,4300.52,0.75795,0.4091,0.98073,0.7623,0.74337,0.75724,0.40853,1.66225,0.99353,1.84714,0.000573551,0.000573551,0.000573551
147,4329.67,0.756,0.41148,0.98704,0.79861,0.74175,0.76202,0.40767,1.65255,0.99023,1.84968,0.000568844,0.000568844,0.000568844
148,4358.94,0.74881,0.40893,0.97827,0.79238,0.73444,0.75976,0.41039,1.63881,0.98603,1.82995,0.000564135,0.000564135,0.000564135
149,4388.3,0.75137,0.40377,0.98402,0.78983,0.72574,0.75279,0.40564,1.6495,0.98636,1.83326,0.000559424,0.000559424,0.000559424
150,4417.37,0.74723,0.40206,0.98647,0.78737,0.71845,0.75084,0.40412,1.6437,1.0085,1.83417,0.000554712,0.000554712,0.000554712
151,4446.81,0.73468,0.40469,0.97415,0.76963,0.74935,0.74901,0.40785,1.63915,0.99455,1.84111,0.00055,0.00055,0.00055
152,4475.95,0.73472,0.39355,0.97144,0.77909,0.75178,0.75387,0.40648,1.64241,0.99644,1.84527,0.000545288,0.000545288,0.000545288
